-244677624.5,144094834.6,-100305138,-8.546644097,-33.78774444,-26.68068139
-245411578.7,141172972.4,-102608497.7,-8.442984701,-33.84774937,-26.63766749
-246136563.8,138245979.5,-104908099,-8.339033686,-33.90650502,-26.59368513
-246852556.5,135313964.9,-107203859.1,-8.234833378,-33.96398845,-26.5487528
-247559537.1,132377039.6,-109495696.7,-8.130426341,-34.0201782,-26.50289007
-248257489.5,129435316,-111783532.3,-8.025855289,-34.07505434,-26.45611753
-248946401.4,126488908.5,-114067288.2,-7.921163007,-34.12859848,-26.40845672
-249626264.2,123537933,-116346888.7,-7.816392263,-34.18079381,-26.35993015
-250297072.9,120582506.6,-118622259.9,-7.71158573,-34.23162513,-26.3105612
-250958826.4,117622747.9,-120893330.1,-7.6067859,-34.28107883,-26.26037407
-251611526.9,114658776.2,-123160029.7,-7.502035005,-34.32914297,-26.20939375
-252255180.7,111690712.3,-125422291.3,-7.397374938,-34.37580722,-26.15764595
-252889797.1,108718677.3,-127680049.6,-7.292847178,-34.42106291,-26.10515703
-253515389.6,105742793.4,-129933241.8,-7.188492709,-34.46490299,-26.05195398
-254131974.8,102763183,-132181807.5,-7.084351955,-34.50732207,-25.99806431
-254739573,99779969.16,-134425688.4,-6.980464705,-34.54831633,-25.94351603
-255338207.6,96793275.04,-136664828.9,-6.876870051,-34.5878836,-25.88833757
-255927905.6,93803223.99,-138899175.8,-6.773606319,-34.62602325,-25.83255772
-256508697.4,90809939.32,-141128678.4,-6.670711016,-34.66273621,-25.77620558
-257080616.2,87813544.19,-143353288.5,-6.568220769,-34.69802494,-25.71931048
-257643698.6,84814161.51,-145572960.4,-6.466171275,-34.73189338,-25.66190193
-258197984.3,81811913.77,-147787651.2,-6.364597253,-34.7643469,-25.60400956
-258743515.7,78806922.92,-149997320.2,-6.263532399,-34.7953923,-25.54566306
-259280338.3,75799310.3,-152201929.5,-6.163009344,-34.82503773,-25.48689214
-259808500.2,72789196.45,-154401443.8,-6.063059623,-34.85329265,-25.42772645
-260328052.3,69776701.07,-156595830.1,-5.963713639,-34.88016778,-25.36819551
-260839048.1,66761942.85,-158785058.3,-5.865000636,-34.90567506,-25.30832871
-261341543.5,63745039.43,-160969100.5,-5.766948677,-34.92982758,-25.24815523
-261835596.7,60726107.26,-163147931.5,-5.669584624,-34.95263953,-25.18770398
-262321268.3,57705261.49,-165321528.6,-5.57293412,-34.97412614,-25.12700358
-262798621,54682615.96,-167489871.4,-5.477021584,-34.99430364,-25.06608231
-263267719.5,51658283.03,-169652942.1,-5.381870196,-35.01318917,-25.00496803
-263728630.7,48632373.56,-171810725.1,-5.287501895,-35.03080075,-24.94368822
-264181423,45604996.81,-173963207.4,-5.193937384,-35.04715719,-24.88226986
-264626166.8,42576260.39,-176110378.1,-5.101196123,-35.06227808,-24.82073947
-265062933.9,39546270.16,-178252228.7,-5.009296344,-35.07618365,-24.75912301
-265491797.9,36515130.25,-180388752.8,-4.918255057,-35.08889482,-24.69744592
-265912833.6,33482942.92,-182519946.3,-4.828088059,-35.10043302,-24.63573303
-266326117.1,30449808.57,-184645807.1,-4.738809955,-35.11082025,-24.57400859
-266731725.9,27415825.68,-186766335.3,-4.650434168,-35.12007894,-24.51229622
-267129738.5,24381090.78,-188881532.9,-4.562972965,-35.12823192,-24.45061891
-267520234.3,21345698.38,-190991403.9,-4.476437476,-35.13530239,-24.38899897
-267903293.8,18309741.02,-193095954.2,-4.390837715,-35.14131383,-24.32745807
-268278998.3,15273309.17,-195195191.6,-4.306182611,-35.14628999,-24.26601718
-268647429.6,12236491.24,-197289125.5,-4.22248003,-35.15025478,-24.2046966
-269008670.5,9199373.575,-199377767.2,-4.139736806,-35.15323232,-24.14351591
-269362803.9,6162040.431,-201461129.6,-4.057958769,-35.15524679,-24.08249401
-269709913.7,3124573.968,-203539227.2,-3.977150778,-35.15632245,-24.0216491
-270050083.7,87054.25001,-205612076.2,-3.897316749,-35.15648359,-23.96099868
-270383398.1,-2950440.757,-207679693.9,-3.81845969,-35.15575448,-23.90055952
-270709941.7,-5987835.183,-209742099.4,-3.74058173,-35.15415934,-23.84034773
-271029798.9,-9025055.245,-211799313,-3.663684158,-35.1517223,-23.78037871
-271343054.6,-12062029.24,-213851356.3,-3.58776745,-35.14846737,-23.72066717
-271649793.4,-15098687.54,-215898252.1,-3.512831309,-35.1444184,-23.66122713
-271950100,-18134962.56,-217940024.5,-3.438874691,-35.13959908,-23.60207196
-272244059.1,-21170788.75,-219976698.7,-3.365895844,-35.13403287,-23.54321435
-272531754.9,-24206102.59,-222008300.9,-3.293892342,-35.12774301,-23.48466633
-272813271.7,-27240842.56,-224034858.3,-3.222861112,-35.12075249,-23.42643932
-273088693.2,-30274949.1,-226056399.1,-3.152798473,-35.11308401,-23.36854406
-273358103,-33308364.6,-228072952.5,-3.083700164,-35.10475997,-23.31099072
-273621584.2,-36341033.38,-230084548.5,-3.015561379,-35.09580247,-23.25378883
-273879219.5,-39372901.65,-232091217.6,-2.948376794,-35.08623328,-23.19694737
-274131091.1,-42403917.49,-234092991.6,-2.882140602,-35.07607381,-23.14047469
-274377280.5,-45434030.81,-236089902.5,-2.816846538,-35.06534511,-23.08437863
-274617869.1,-48463193.33,-238081983.3,-2.752487913,-35.05406789,-23.02866646
-274852937.2,-51491358.53,-240069267.3,-2.689057639,-35.04226245,-22.97334492
-275082564.8,-54518481.64,-242051788.7,-2.626548255,-35.02994871,-22.91842025
-275306831,-57544519.59,-244029581.9,-2.564951959,-35.01714619,-22.86389817
-275525814.5,-60569430.98,-246002682.1,-2.504260629,-35.00387403,-22.80978394
-275739593.1,-63593176.04,-247971124.5,-2.44446585,-34.99015094,-22.75608233
-275948243.8,-66615716.6,-249934945.1,-2.385558936,-34.97599522,-22.70279768
-276151843,-69637016.06,-251894180,-2.327530957,-34.96142477,-22.6499339
-276350466.2,-72657039.36,-253848865.9,-2.270372757,-34.94645707,-22.59749445
-276544188.2,-75675752.9,-255799039.4,-2.214074978,-34.93110917,-22.54548242
-276733082.8,-78693124.55,-257744737.6,-2.158628082,-34.91539773,-22.49390049
-276917223.3,-81709123.62,-259685997.9,-2.104022364,-34.89933897,-22.44275098
-277096681.9,-84723720.78,-261622857.5,-2.05024798,-34.8829487,-22.39203585
-277271529.8,-87736888.05,-263555354.2,-1.997294957,-34.86624234,-22.34175672
-277441837.8,-90748598.78,-265483525.7,-1.945153214,-34.84923487,-22.29191488
-277607675.4,-93758827.59,-267407409.7,-1.893812579,-34.83194087,-22.24251131
-277769111.4,-96767550.32,-269327044.3,-1.843262801,-34.81437454,-22.19354668
-277926213.7,-99774744.06,-271242467.2,-1.793493569,-34.79654966,-22.14502139
-278079049.3,-102780387,-273153716.6,-1.744494521,-34.77847961,-22.09693556
-278227684.2,-105784458.7,-275060830.4,-1.696255261,-34.76017741,-22.04928904
-278372183.7,-108786939.4,-276963846.4,-1.648765371,-34.74165568,-22.00208147
-278512612.1,-111787810.8,-278862802.7,-1.60201442,-34.72292665,-21.95531221
-278649032.8,-114787055.5,-280757737,-1.555991979,-34.7040022,-21.90898042
-278781508.2,-117784657.1,-282648687,-1.510687628,-34.68489384,-21.86308506
-278910100,-120780600.2,-284535690.6,-1.466090966,-34.66561272,-21.81762488
-279034868.8,-123774870.3,-286418785.1,-1.422191625,-34.64616963,-21.77259844
-279155874.5,-126767453.9,-288298008,-1.37897927,-34.62657502,-21.72800413
-279273175.9,-129758338.4,-290173396.6,-1.336443614,-34.60683902,-21.68384016
-279386831.2,-132747511.9,-292044988,-1.294574424,-34.58697141,-21.64010459
-279496897.3,-135734963.5,-293912819,-1.253361525,-34.56698163,-21.59679534
-279603430.6,-138720683.1,-295776926.4,-1.212794809,-34.54687885,-21.55391018
-279706486.6,-141704661.2,-297637346.8,-1.172864241,-34.52667189,-21.51144676
-279806119.6,-144686889.2,-299494116.5,-1.133559864,-34.50636928,-21.46940259
-279902383.5,-147667359.3,-301347271.6,-1.094871801,-34.48597925,-21.42777509
-279995330.9,-150646064.1,-303196847.9,-1.056790266,-34.46550977,-21.38656156
-280085014,-153622997.3,-305042881.3,-1.019305563,-34.4449685,-21.34575922
-280171483.9,-156598152.8,-306885406.9,-0.98240809,-34.42436283,-21.30536516
-280254790.8,-159571525.5,-308724460,-0.946088347,-34.40369989,-21.26537643
-280334984.3,-162543110.7,-310560075.5,-0.910336933,-34.38298656,-21.22578998
-280412113.1,-165512904.4,-312392288,-0.875144553,-34.36222944,-21.1866027
-280486225.1,-168480902.9,-314221131.9,-0.84050202,-34.34143492,-21.1478114
-280557367.4,-171447103.4,-316046641.2,-0.806400256,-34.32060913,-21.10941284
-280625586.4,-174411503.4,-317868849.6,-0.772830295,-34.29975797,-21.07140372
-280690927.6,-177374101,-319687790.8,-0.739783282,-34.27888712,-21.03378072
-280753435.7,-180334894.7,-321503498,-0.707250481,-34.25800204,-20.99654043
-280813155,-183293883.5,-323316003.9,-0.675223267,-34.23710797,-20.95967945
-280870128.6,-186251066.9,-325125341.4,-0.643693135,-34.21620996,-20.9231943
-280924399.2,-189206444.6,-326931542.6,-0.612651697,-34.19531285,-20.8870815
-280976008.7,-192160017.1,-328734639.7,-0.582090683,-34.17442129,-20.85133753
-281024998.1,-195111784.9,-330534664.3,-0.552001942,-34.15353974,-20.81595887
-281071408,-198061749.2,-332331647.8,-0.522377442,-34.13267247,-20.78094195
-281115278.1,-201009911.2,-334125621.4,-0.493209271,-34.11182358,-20.74628322
-281156647.5,-203956272.9,-335916615.8,-0.464489634,-34.09099702,-20.71197908
-281195554.6,-206900836.3,-337704661.5,-0.436210857,-34.07019655,-20.67802596
-281232037.2,-209843603.7,-339489788.7,-0.408365384,-34.04942576,-20.64442025
-281266132.4,-212784578,-341272027.2,-0.380945777,-34.02868812,-20.61115837
-281297876.7,-215723762.1,-343051406.6,-0.353944717,-34.00798693,-20.57823671
-281327305.9,-218661159.3,-344827956.2,-0.327355001,-33.98732535,-20.54565169
-281354455.3,-221596773.1,-346601704.8,-0.301169543,-33.96670638,-20.51339972
-281379359.4,-224530607.5,-348372681.1,-0.275381373,-33.94613292,-20.48147722
-281402052.4,-227462666.3,-350140913.5,-0.249983635,-33.92560771,-20.44988061
-281422567.6,-230392953.9,-351906429.8,-0.224969588,-33.90513338,-20.41860634
-281440938,-233321474.9,-353669257.8,-0.200332604,-33.88471243,-20.38765085
-281457195.8,-236248233.9,-355429424.9,-0.176066166,-33.86434725,-20.35701063
-281471372.7,-239173235.8,-357186958.2,-0.152163869,-33.84404011,-20.32668214
-281483500,-242096485.7,-358941884.5,-0.128619416,-33.82379316,-20.2966619
-281493608.3,-245017989,-360694230.2,-0.105426621,-33.80360847,-20.26694642
-281501727.7,-247937751.1,-362444021.5,-0.082579403,-33.78348798,-20.23753225
-281507887.8,-250855777.6,-364191284.3,-0.060071788,-33.76343355,-20.20841594
-281512117.7,-253772074.4,-365936044.3,-0.037897906,-33.74344693,-20.17959408
-281514446,-256686647.3,-367678326.6,-0.016051992,-33.7235298,-20.15106329
-281514900.8,-259599502.4,-369418156.3,0.005471618,-33.70368373,-20.1228202
-281513509.6,-262510645.9,-371155558.1,0.026678488,-33.68391022,-20.09486146
-281510299.7,-265420084.2,-372890556.4,0.047574082,-33.66421066,-20.06718376
-281505297.6,-268327823.7,-374623175.5,0.068163766,-33.64458641,-20.03978382
-281498529.6,-271233870.9,-376353439,0.088452809,-33.62503869,-20.01265837
-281490021.5,-274138232.6,-378081370.6,0.108446387,-33.60556871,-19.98580418
-281479798.5,-277040915.5,-379806993.7,0.128149581,-33.58617757,-19.95921806
-281467885.5,-279941926.4,-381530331.1,0.147567378,-33.5668663,-19.93289683
-281454306.9,-282841272.3,-383251405.8,0.166704678,-33.54763589,-19.90683735
-281439086.8,-285738960.2,-384970240.1,0.185566289,-33.52848725,-19.88103649
-281422248.9,-288634997.3,-386686856.3,0.204156931,-33.50942123,-19.85549119
-281403816.2,-291529390.6,-388401276.2,0.22248124,-33.49043862,-19.83019839
-281383811.6,-294422147.5,-390113521.7,0.240543763,-33.47154016,-19.80515507
-281362257.6,-297313275.2,-391823614.1,0.258348968,-33.45272653,-19.78035823
-281339176.2,-300202781.1,-393531574.6,0.275901237,-33.43399836,-19.75580493
-281314589.1,-303090672.6,-395237424.2,0.293204872,-33.41535624,-19.73149224
-281288517.5,-305976957.2,-396941183.3,0.310264097,-33.39680068,-19.70741725
-281260982.3,-308861642.3,-398642872.6,0.327083057,-33.37833219,-19.68357711
-281232004.3,-311744735.5,-400342512.2,0.34366582,-33.3599512,-19.65996899
-281201603.6,-314626244.4,-402040121.9,0.360016378,-33.3416581,-19.63659009
-281169800.1,-317506176.5,-403735721.4,0.376138651,-33.32345326,-19.61343763
